PartitionKey,RowKey,OrderNumber,OrderNumber@type,Code,Code@type,ValidityFlag,ValidityFlag@type,ShortDescription,ShortDescription@type,LongDescription,LongDescription@type
ICD10,36d4e713-1215-49c3-86a6-30dfe21d7fa5,12720,,I728,,true,,Aneurysm of other specified arteries,,Aneurysm of other specified arteries,
ICD10,36d4ecac-b3fc-49cd-a874-98566a6f7981,05895,,F3177,,true,,"Bipolar disord, in partial remis, most recent episode mixed",,"Bipolar disorder, in partial remission, most recent episode mixed",
ICD10,36d5c3e1-68e7-4599-834a-f494987f9700,62411,,S82221H,,true,,"Displ transverse fx shaft of r tibia, 7thH",,"Displaced transverse fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with delayed healing",
ICD10,36d64124-91d2-4c80-9027-25b43ef714c5,29551,,Q428,,true,,"Congenital absence, atresia and stenosis of prt lg int",,"Congenital absence, atresia and stenosis of other parts of large intestine",
ICD10,36d67edb-eca8-4ce5-895d-a12cddb7d826,86037,,V129XXD,,true,,"Unsp pedl cyclst injured in clsn w 2/3-whl mv in traf, subs",,"Unspecified pedal cyclist injured in collision with two- or three-wheeled motor vehicle in traffic accident, subsequent encounter",
ICD10,36d7b00c-526d-4d36-9221-f51c02c1f4e2,39534,,S33100S,,true,,"Subluxation of unspecified lumbar vertebra, sequela",,"Subluxation of unspecified lumbar vertebra, sequela",
ICD10,36d85168-f88b-4eae-8394-0ba2f5fc3cd5,71212,,T20112,,false,,"Burn of first degree of left ear [any part, except ear drum]",,"Burn of first degree of left ear [any part, except ear drum]",
ICD10,36d87167-f8e0-4075-8fde-b334513add07,59144,,S72436Q,,true,,"Nondisp fx of med condyle of unsp femr, 7thQ",,"Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for open fracture type I or II with malunion",
ICD10,36d8fd14-7649-4a48-ac99-72316c599e35,24278,,M93852,,true,,"Other specified osteochondropathies, left thigh",,"Other specified osteochondropathies, left thigh",
ICD10,36da9071-5510-4090-b34a-b761d8b2c107,68215,,S92253K,,true,,"Disp fx of navicular of unsp foot, subs for fx w nonunion",,"Displaced fracture of navicular [scaphoid] of unspecified foot, subsequent encounter for fracture with nonunion",
ICD10,36dcb9ee-196f-46d1-bb34-127d35064b34,41392,,S41132A,,true,,"Puncture wound w/o foreign body of left upper arm, init",,"Puncture wound without foreign body of left upper arm, initial encounter",
ICD10,36dced00-00e8-4552-81fc-d8f0896f0d1b,22600,,M84576G,,true,,"Path fx in neopltc dis, unsp foot, subs for fx w delay heal",,"Pathological fracture in neoplastic disease, unspecified foot, subsequent encounter for fracture with delayed healing",
ICD10,36dd6915-b804-42d5-a98f-47b6a78ec914,97022,,Z85048,,true,,"Prsnl hx of malig neoplm of rectum, rectosig junct, and anus",,"Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus",
ICD10,36ddb8ca-27d8-43b1-943c-bb5e4599b3f3,44206,,S46992S,,true,,"Inj unsp musc/fasc/tend at shldr/up arm, left arm, sequela",,"Other injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm, sequela",
ICD10,36dde8d5-910a-4f6f-ae2e-687f27d28059,12129,,I69069,,true,,Oth paralytic syndrome fol ntrm subarach hemor aff unsp side,,Other paralytic syndrome following nontraumatic subarachnoid hemorrhage affecting unspecified side,
ICD10,36de5b2b-08dc-4fa6-96de-8abdc7feeea6,02128,,C7B03,,true,,Secondary carcinoid tumors of bone,,Secondary carcinoid tumors of bone,
ICD10,36de6eea-da57-4f28-8aa8-deb5e3232eee,43912,,S46012,,false,,Strain of musc/tend the rotator cuff of left shoulder,,Strain of muscle(s) and tendon(s) of the rotator cuff of left shoulder,
ICD10,36e03d41-65d2-46cf-a02f-46878629dd89,78233,,T461X6A,,true,,"Underdosing of calcium-channel blockers, initial encounter",,"Underdosing of calcium-channel blockers, initial encounter",
ICD10,36e07b6d-1aed-4e2d-b0ff-7d0c33bacb53,21636,,M80812A,,true,,"Oth osteopor w current path fracture, l shoulder, init",,"Other osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture",
ICD10,36e15ec8-3c7b-44ef-87ce-390f68368ee3,87676,,V4393XA,,true,,"Unsp car occ injured in clsn w pick-up truck in traf, init",,"Unspecified car occupant injured in collision with pick-up truck in traffic accident, initial encounter",
ICD10,36e1b0a3-15de-4b5d-be01-09de5441f5b9,83856,,T83192,,false,,Other mechanical complication of indwelling ureteral stent,,Other mechanical complication of indwelling ureteral stent,
ICD10,36e22795-4181-468c-aac2-7e77d9d11cc0,86657,,V2559XA,,true,,"Other mtrcy pasngr injured in clsn train/veh in traf, init",,"Other motorcycle passenger injured in collision with railway train or railway vehicle in traffic accident, initial encounter",
ICD10,36e2b0e8-235d-4045-beff-5a9120a5e484,06841,,G5791,,true,,Unspecified mononeuropathy of right lower limb,,Unspecified mononeuropathy of right lower limb,
ICD10,36e3133d-e952-4314-9241-7ec38d373b8e,80878,,T600X3,,false,,"Toxic effect of organophos and carbamate insect, assault",,"Toxic effect of organophosphate and carbamate insecticides, assault",
ICD10,36e3e727-4269-46b6-b63a-d2943af1f6cb,69923,,S96812D,,true,,"Strain of muscles and tendons at ank/ft level, l foot, subs",,"Strain of other specified muscles and tendons at ankle and foot level, left foot, subsequent encounter",
ICD10,36e42209-5a98-4962-a81f-100a618b446c,54076,,S63236A,,true,,"Sublux of proximal interphaln joint of r little finger, init",,"Subluxation of proximal interphalangeal joint of right little finger, initial encounter",
ICD10,36e4306c-d9dc-4160-bc81-bd21ac218a76,45399,,S52099J,,true,,"Oth fx upr end unsp ulna, 7thJ",,"Other fracture of upper end of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",
ICD10,36e446f7-e260-4a91-9b57-8b7b57927c3a,78118,,T458X3D,,true,,"Poisn by oth prim sys and hematolog agents, assault, subs",,"Poisoning by other primarily systemic and hematological agents, assault, subsequent encounter",
ICD10,36e4686e-6495-40d5-95ec-0f002b321fae,89998,,V9033XA,,true,,"Drown due to fall/jump fr oth crushed powered wtrcrft, init",,"Drowning and submersion due to falling or jumping from other crushed powered watercraft, initial encounter",
ICD10,36e4e75d-508b-438c-9a46-deae52d10eb3,76360,,T40423S,,true,,"Poisoning by tramadol, assault, sequela",,"Poisoning by tramadol, assault, sequela",
ICD10,36e5d457-9fd0-4c1a-83a0-704ee75aac5d,39372,,S32519B,,true,,"Fracture of superior rim of unsp pubis, init for opn fx",,"Fracture of superior rim of unspecified pubis, initial encounter for open fracture",
ICD10,36e61ba9-c42a-49b7-a4a5-d8cf33b43a0c,86943,,V29498,,false,,Other mtrcy driver injured in collision with oth mv in traf,,Other motorcycle driver injured in collision with other motor vehicles in traffic accident,
ICD10,36e7d839-bf16-4741-8876-0611e96f65d0,56710,,S703,,false,,Other superficial injuries of thigh,,Other superficial injuries of thigh,
ICD10,36e8ccd9-e7c7-4110-b5c1-ede676385bb2,45081,,S52023,,false,,Disp fx of olecran pro w/o intartic extension of unsp ulna,,Displaced fracture of olecranon process without intraarticular extension of unspecified ulna,
ICD10,36e92445-8290-4db2-ae96-42c8be52fa09,30090,,Q7962,,true,,Hypermobile Ehlers-Danlos syndrome,,Hypermobile Ehlers-Danlos syndrome,
ICD10,36e98156-c50a-4cc8-b31c-29671fba2590,91700,,W270,,false,,Contact with workbench tool,,Contact with workbench tool,
ICD10,36e98300-50d6-477f-b57a-939f46e2fefd,58854,,S72411R,,true,,"Displ unsp condyle fx low end r femr, 7thR",,"Displaced unspecified condyle fracture of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",
ICD10,36eaf994-c3b5-44fb-ac80-734dfed24821,86584,,V2449XA,,true,,"Other mtrcy driver injured in clsn with hv veh in traf, init",,"Other motorcycle driver injured in collision with heavy transport vehicle or bus in traffic accident, initial encounter",
ICD10,36ec777a-d974-4cfc-8db8-0e989cbf89dc,07310,,H02104,,true,,Unspecified ectropion of left upper eyelid,,Unspecified ectropion of left upper eyelid,
ICD10,36ed7256-28ab-4ff2-a586-c8453793b70b,48617,,S5590,,false,,Unsp injury of unspecified blood vessel at forearm level,,Unspecified injury of unspecified blood vessel at forearm level,
ICD10,36f15e0c-7c23-4dc7-aebb-2cd4655478df,09368,,H357,,false,,Separation of retinal layers,,Separation of retinal layers,
ICD10,36f3263b-86c4-4025-8346-7721473f5e28,75302,,T364X2D,,true,,"Poisoning by tetracyclines, intentional self-harm, subs",,"Poisoning by tetracyclines, intentional self-harm, subsequent encounter",
ICD10,36f392ef-fd91-43e7-9418-08fe6df2cea4,59783,,S73112D,,true,,"Iliofemoral ligament sprain of left hip, subs encntr",,"Iliofemoral ligament sprain of left hip, subsequent encounter",
ICD10,36f42994-8cdf-4c7d-a281-62b4a407d0ac,77354,,T43623D,,true,,"Poisoning by amphetamines, assault, subsequent encounter",,"Poisoning by amphetamines, assault, subsequent encounter",
ICD10,36f4840e-4b77-4f51-a38d-eee82797f3a4,36919,,S25,,false,,Injury of blood vessels of thorax,,Injury of blood vessels of thorax,
ICD10,36f4aa05-12b9-43b0-be27-1db6c95e9ff5,37179,,S25819S,,true,,"Laceration of blood vessels of thorax, unsp side, sequela",,"Laceration of other blood vessels of thorax, unspecified side, sequela",
ICD10,36f4ea78-7f4c-4adb-b78e-8f4f9e84dcfd,23620,,M8738,,true,,"Other secondary osteonecrosis, other site",,"Other secondary osteonecrosis, other site",
ICD10,36f5777c-1108-4537-889b-0844816952d5,35731,,S20462D,,true,,"Insect bite (nonvenomous) of left back wall of thorax, subs",,"Insect bite (nonvenomous) of left back wall of thorax, subsequent encounter",
ICD10,36f5ef5b-5be0-4cc2-a4dd-720954f5a618,75207,,T360X4S,,true,,"Poisoning by penicillins, undetermined, sequela",,"Poisoning by penicillins, undetermined, sequela",
ICD10,36f67969-1f00-4586-bdb2-540d68f5e101,13765,,K032,,true,,Erosion of teeth,,Erosion of teeth,
ICD10,36f67ea4-b021-4218-9df1-f480ba31b109,45311,,S52044G,,true,,"Nondisp fx of coronoid pro of r ulna, 7thG",,"Nondisplaced fracture of coronoid process of right ulna, subsequent encounter for closed fracture with delayed healing",
ICD10,36f6ee19-caaa-40f9-affd-83ba1507e8c6,13757,,K0261,,true,,Dental caries on smooth surface limited to enamel,,Dental caries on smooth surface limited to enamel,
ICD10,36f83ad3-5cf0-4d1d-a557-56fc5b9b3675,66210,,S89202D,,true,,"Unsp physl fx upper end l fibula, subs for fx w routn heal",,"Unspecified physeal fracture of upper end of left fibula, subsequent encounter for fracture with routine healing",
ICD10,36f85623-548e-41bf-942c-2cdba06e096a,14812,,K929,,true,,"Disease of digestive system, unspecified",,"Disease of digestive system, unspecified",
ICD10,36f8b619-36fc-476e-9ff3-870e52824837,65419,,S85592S,,true,,"Other specified injury of popliteal vein, left leg, sequela",,"Other specified injury of popliteal vein, left leg, sequela",
ICD10,36fa1334-b76b-479f-89e5-d718f7bee233,63419,,S82444N,,true,,"Nondisp spiral fx shaft of r fibula, 7thN",,"Nondisplaced spiral fracture of shaft of right fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,36fa16b0-e853-4ced-b14f-1c95f86349bd,46553,,S52312S,,true,,"Greenstick fracture of shaft of radius, left arm, sequela",,"Greenstick fracture of shaft of radius, left arm, sequela",
ICD10,36fa979a-0486-4255-8aaa-608da4a0988c,57128,,S72023N,,true,,"Disp fx of epiphy (separation) (upper) of unsp femr, 7thN",,"Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,36faa425-2060-4334-9591-6bd17548348a,87886,,V4919XS,,true,,"Passenger injured in collision w oth mv nontraf, sequela",,"Passenger injured in collision with other motor vehicles in nontraffic accident, sequela",
ICD10,36fc054a-7f5b-4d3f-958f-16904978d851,38130,,S3132XD,,true,,"Laceration w foreign body of scrotum and testes, subs encntr",,"Laceration with foreign body of scrotum and testes, subsequent encounter",
ICD10,36fc301c-6432-4b9d-8270-d580a19bff55,51709,,S62133A,,true,,"Disp fx of capitate bone, unsp wrist, init for clos fx",,"Displaced fracture of capitate [os magnum] bone, unspecified wrist, initial encounter for closed fracture",
ICD10,36fcf423-36cb-4c14-a825-a36013712a33,17015,,M1A179,,false,,"Lead-induced chronic gout, unspecified ankle and foot",,"Lead-induced chronic gout, unspecified ankle and foot",
ICD10,36fd4d3d-07ea-4cff-9c16-731b30919bea,14731,,K8520,,true,,Alcohol induced acute pancreatitis without necrosis or infct,,Alcohol induced acute pancreatitis without necrosis or infection,
ICD10,36fd6654-d43d-40c6-8197-7da701b33583,70762,,T1491XS,,true,,"Suicide attempt, sequela",,"Suicide attempt, sequela",
ICD10,36fde666-7d76-49d0-9931-af93ce6db127,30704,,R402354,,true,,"Coma scale, best motor response, localizes pain, 24+hrs",,"Coma scale, best motor response, localizes pain, 24 hours or more after hospital admission",
ICD10,36fe02e3-f894-4274-bebb-530cdcf978bd,30751,,R41841,,true,,Cognitive communication deficit,,Cognitive communication deficit,
ICD10,370077e2-d369-49dd-a224-ef304ae4c7b6,07114,,G96191,,true,,Perineural cyst,,Perineural cyst,
ICD10,37008618-7f10-45c1-a56f-7625a7cc0233,26286,,O298X,,false,,Other complications of anesthesia during pregnancy,,Other complications of anesthesia during pregnancy,
ICD10,3700a91d-7f5f-4a86-861b-15da8e3540fd,72566,,T22761A,,true,,"Corrosion of third degree of right scapular region, init",,"Corrosion of third degree of right scapular region, initial encounter",
ICD10,3700b34f-2bb7-41e3-b4a1-f0e8c99c3468,95041,,Y37541D,,true,,"Miltry op w nuclr radiation eff of nuclear weapon, civ, subs",,"Military operation involving nuclear radiation effects of nuclear weapon, civilian, subsequent encounter",
ICD10,37010196-7f4b-4e13-9fc7-d7575823dfbd,22640,,M84619S,,true,,"Pathological fracture in oth disease, unsp shoulder, sequela",,"Pathological fracture in other disease, unspecified shoulder, sequela",
ICD10,370152b7-b4f9-4703-87ef-af40b8f6bfd5,77393,,T4364,,false,,Poisoning by ecstasy,,Poisoning by ecstasy,
ICD10,37017000-de4b-40e3-a0d5-d61dad10704e,96632,,Z6223,,true,,Child in custody of non-parental relative,,Child in custody of non-parental relative,
ICD10,3701f26e-9a97-4be0-8114-c0e4dbca02fb,04134,,E093591,,true,,"Drug/chem diab with prolif diab rtnop w/o mclr edema, r eye",,"Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",
ICD10,37022d23-758c-4f88-a420-a4b3c60c4b25,79257,,T500X2D,,true,,"Poisoning by mineralocorticoids and antag, self-harm, subs",,"Poisoning by mineralocorticoids and their antagonists, intentional self-harm, subsequent encounter",
ICD10,37030346-9fdb-4e6e-a383-7903338b0943,01656,,C4421,,false,,Basal cell carcinoma skin/ ear and external auricular canal,,Basal cell carcinoma of skin of ear and external auricular canal,
ICD10,37033add-9177-47b6-b003-129d124aa574,65354,,S85409,,false,,"Unsp injury of less saphenous at lower leg level, unsp leg",,"Unspecified injury of lesser saphenous vein at lower leg level, unspecified leg",
ICD10,3704229c-f725-4596-b1d5-d0d121361339,64428,,S82876Q,,true,,"Nondisp pilon fx unsp tibia, 7thQ",,"Nondisplaced pilon fracture of unspecified tibia, subsequent encounter for open fracture type I or II with malunion",
ICD10,370439e2-27d3-4ec1-bbf6-f759b10dbea4,40225,,S36251A,,true,,"Moderate laceration of body of pancreas, initial encounter",,"Moderate laceration of body of pancreas, initial encounter",
ICD10,3704a424-ea42-4ced-a6a0-8ed4a2ba2a88,24773,,N218,,true,,Other lower urinary tract calculus,,Other lower urinary tract calculus,
ICD10,3704a5d8-7def-4c43-a2bd-514a200292c0,02345,,C8240,,true,,"Follicular lymphoma grade IIIb, unspecified site",,"Follicular lymphoma grade IIIb, unspecified site",
ICD10,3705002c-6c05-4719-a6a1-24aeccfc3ed5,43158,,S43033S,,true,,"Inferior subluxation of unspecified humerus, sequela",,"Inferior subluxation of unspecified humerus, sequela",
ICD10,3705514a-5c3c-4f1b-9486-adfd35ea9309,27278,,O3661,,false,,"Maternal care for excessive fetal growth, first trimester",,"Maternal care for excessive fetal growth, first trimester",
ICD10,3706e9dd-6f4f-4f3e-8e1c-bdd91ab4ad27,37498,,S279,,false,,Injury of unspecified intrathoracic organ,,Injury of unspecified intrathoracic organ,
ICD10,37075cb4-2ee1-47d4-af99-64bd3f0e7144,25758,,O09A3,,true,,"Suprvsn of preg with history of molar preg, third trimester",,"Supervision of pregnancy with history of molar pregnancy, third trimester",
ICD10,37079749-a81b-46b2-bd15-d8fe8f9b992d,91203,,W16112,,false,,Fall into natural body of water strk surfc cause oth injury,,Fall into natural body of water striking water surface causing other injury,
ICD10,3707ce0f-c443-44ce-8acd-954e0a514d1b,85326,,V00282A,,true,,"Ped on gliding-type ped convey colliding w statnry obj, init",,"Pedestrian on other gliding-type pedestrian conveyance colliding with stationary object, initial encounter",
ICD10,370aae88-4494-4279-9e8f-cf632f7517ee,32358,,S0262,,false,,Fracture of subcondylar process of mandible,,Fracture of subcondylar process of mandible,
ICD10,370b0813-ea90-4139-9b53-6a36b8ae4bc9,32251,,S0240DB,,true,,"Maxillary fracture, left side, 7thB",,"Maxillary fracture, left side, initial encounter for open fracture",
ICD10,370db392-8383-4fe8-8467-7b7ed96d9d41,86879,,V29098D,,true,,"Other mtrcy driver injured in clsn with oth mv nontraf, subs",,"Other motorcycle driver injured in collision with other motor vehicles in nontraffic accident, subsequent encounter",
ICD10,370f96cc-55dd-4b63-85bb-bb80670689dd,39002,,S32416,,false,,Nondisp fx of anterior wall of unspecified acetabulum,,Nondisplaced fracture of anterior wall of unspecified acetabulum,
ICD10,371005f8-ddd2-4718-83c8-beb380ac4902,91592,,W2181,,false,,Striking against or struck by football helmet,,Striking against or struck by football helmet,
ICD10,37104fbd-c303-464e-a2fc-0088d8fe1d33,69792,,S96099,,false,,"Inj msl/tnd lng flxr msl of toe at ank/ft level, unsp foot",,"Other injury of muscle and tendon of long flexor muscle of toe at ankle and foot level, unspecified foot",
ICD10,37112e25-fdf6-4343-9726-d0c61fba3d8d,66711,,S90579A,,true,,"Other superficial bite of ankle, unsp ankle, init encntr",,"Other superficial bite of ankle, unspecified ankle, initial encounter",
ICD10,37113501-6ae9-4c28-a9f6-8b48eff95f68,06572,,G43831,,true,,"Menstrual migraine, intractable, with status migrainosus",,"Menstrual migraine, intractable, with status migrainosus",
ICD10,3713d6e3-889a-442b-b6f7-ae07a0a7222a,10746,,H61302,,true,,"Acquired stenosis of left external ear canal, unspecified",,"Acquired stenosis of left external ear canal, unspecified",
ICD10,3714fe1c-8bc3-42f9-9067-c742ed2f1fc5,38254,,S3161,,false,,Laceration w/o foreign body of abd wall w penet perit cav,,Laceration without foreign body of abdominal wall with penetration into peritoneal cavity,
ICD10,3716c7f8-4181-46ff-be04-52e041f3460a,53955,,S63206S,,true,,"Unspecified subluxation of right little finger, sequela",,"Unspecified subluxation of right little finger, sequela",
ICD10,3716daa9-4fe9-4162-b798-c757b24e6572,61748,,S82109E,,true,,"Unsp fx upr end unsp tibia, 7thE",,"Unspecified fracture of upper end of unspecified tibia, subsequent encounter for open fracture type I or II with routine healing",
